T1Type1,T1Type2,T2Type1,T2Type2
Fire,Ground,Flying,Rock
Fire,Ground,Flying,Steel
Fire,Ground,Flying,Typeless
Fire,Ground,Flying,Water
Fire,Ground,Ghost,Grass
Fire,Ground,Ghost,Ground
Fire,Ground,Ghost,Ice
Fire,Ground,Ghost,Normal
Fire,Ground,Ghost,Poison
Fire,Ground,Ghost,Psychic
Fire,Ground,Ghost,Rock
Fire,Ground,Ghost,Steel
Fire,Ground,Ghost,Typeless
Fire,Ground,Ghost,Water
Fire,Ground,Grass,Ground
Fire,Ground,Grass,Ice
Fire,Ground,Grass,Normal
Fire,Ground,Grass,Poison
Fire,Ground,Grass,Psychic
Fire,Ground,Grass,Rock
Fire,Ground,Grass,Steel
Fire,Ground,Grass,Typeless
Fire,Ground,Grass,Water
Fire,Ground,Ground,Ice
Fire,Ground,Ground,Normal
Fire,Ground,Ground,Poison
Fire,Ground,Ground,Psychic
Fire,Ground,Ground,Rock
Fire,Ground,Ground,Steel
Fire,Ground,Ground,Typeless
Fire,Ground,Ground,Water
Fire,Ground,Ice,Normal
Fire,Ground,Ice,Poison
Fire,Ground,Ice,Psychic
Fire,Ground,Ice,Rock
Fire,Ground,Ice,Steel
Fire,Ground,Ice,Typeless
Fire,Ground,Ice,Water
Fire,Ground,Normal,Poison
Fire,Ground,Normal,Psychic
Fire,Ground,Normal,Rock
Fire,Ground,Normal,Steel
Fire,Ground,Normal,Typeless
Fire,Ground,Normal,Water
Fire,Ground,Poison,Psychic
Fire,Ground,Poison,Rock
Fire,Ground,Poison,Steel
Fire,Ground,Poison,Typeless
Fire,Ground,Poison,Water
Fire,Ground,Psychic,Rock
Fire,Ground,Psychic,Steel
Fire,Ground,Psychic,Typeless
Fire,Ground,Psychic,Water
Fire,Ground,Rock,Steel
Fire,Ground,Rock,Typeless
Fire,Ground,Rock,Water
Fire,Ground,Steel,Typeless
Fire,Ground,Steel,Water
Fire,Ground,Water,Typeless
Fire,Ice,Fire,Normal
Fire,Ice,Fire,Poison
Fire,Ice,Fire,Psychic
Fire,Ice,Fire,Rock
Fire,Ice,Fire,Steel
Fire,Ice,Fire,Typeless
Fire,Ice,Fire,Water
Fire,Ice,Flying,Ghost
Fire,Ice,Flying,Grass
Fire,Ice,Flying,Ground
Fire,Ice,Flying,Ice
Fire,Ice,Flying,Normal
Fire,Ice,Flying,Poison
Fire,Ice,Flying,Psychic
Fire,Ice,Flying,Rock
Fire,Ice,Flying,Steel
Fire,Ice,Flying,Typeless
Fire,Ice,Flying,Water
Fire,Ice,Ghost,Grass
Fire,Ice,Ghost,Ground
Fire,Ice,Ghost,Ice
Fire,Ice,Ghost,Normal
Fire,Ice,Ghost,Poison
Fire,Ice,Ghost,Psychic
Fire,Ice,Ghost,Rock
Fire,Ice,Ghost,Steel
Fire,Ice,Ghost,Typeless
Fire,Ice,Ghost,Water
Fire,Ice,Grass,Ground
Fire,Ice,Grass,Ice
Fire,Ice,Grass,Normal
Fire,Ice,Grass,Poison
Fire,Ice,Grass,Psychic
Fire,Ice,Grass,Rock
Fire,Ice,Grass,Steel
Fire,Ice,Grass,Typeless
Fire,Ice,Grass,Water
Fire,Ice,Ground,Ice
Fire,Ice,Ground,Normal
Fire,Ice,Ground,Poison
Fire,Ice,Ground,Psychic
Fire,Ice,Ground,Rock
Fire,Ice,Ground,Steel
Fire,Ice,Ground,Typeless
Fire,Ice,Ground,Water
Fire,Ice,Ice,Normal
Fire,Ice,Ice,Poison
Fire,Ice,Ice,Psychic
Fire,Ice,Ice,Rock
Fire,Ice,Ice,Steel
Fire,Ice,Ice,Typeless
Fire,Ice,Ice,Water
Fire,Ice,Normal,Poison
Fire,Ice,Normal,Psychic
Fire,Ice,Normal,Rock
Fire,Ice,Normal,Steel
Fire,Ice,Normal,Typeless
Fire,Ice,Normal,Water
Fire,Ice,Poison,Psychic
Fire,Ice,Poison,Rock
Fire,Ice,Poison,Steel
Fire,Ice,Poison,Typeless
Fire,Ice,Poison,Water
Fire,Ice,Psychic,Rock
Fire,Ice,Psychic,Steel
Fire,Ice,Psychic,Typeless
Fire,Ice,Psychic,Water
Fire,Ice,Rock,Steel
Fire,Ice,Rock,Typeless
Fire,Ice,Rock,Water
Fire,Ice,Steel,Typeless
Fire,Ice,Steel,Water
Fire,Ice,Water,Typeless
Fire,Normal,Fire,Poison
Fire,Normal,Fire,Psychic
Fire,Normal,Fire,Rock
Fire,Normal,Fire,Steel
Fire,Normal,Fire,Typeless
Fire,Normal,Fire,Water
Fire,Normal,Flying,Ghost
Fire,Normal,Flying,Grass
Fire,Normal,Flying,Ground
Fire,Normal,Flying,Ice
Fire,Normal,Flying,Normal
Fire,Normal,Flying,Poison
Fire,Normal,Flying,Psychic
Fire,Normal,Flying,Rock
Fire,Normal,Flying,Steel
Fire,Normal,Flying,Typeless
Fire,Normal,Flying,Water
Fire,Normal,Ghost,Grass
Fire,Normal,Ghost,Ground
Fire,Normal,Ghost,Ice
Fire,Normal,Ghost,Normal
Fire,Normal,Ghost,Poison
Fire,Normal,Ghost,Psychic
Fire,Normal,Ghost,Rock
Fire,Normal,Ghost,Steel
Fire,Normal,Ghost,Typeless
Fire,Normal,Ghost,Water
Fire,Normal,Grass,Ground
Fire,Normal,Grass,Ice
Fire,Normal,Grass,Normal
Fire,Normal,Grass,Poison
Fire,Normal,Grass,Psychic
Fire,Normal,Grass,Rock
Fire,Normal,Grass,Steel
Fire,Normal,Grass,Typeless
Fire,Normal,Grass,Water
Fire,Normal,Ground,Ice
Fire,Normal,Ground,Normal
Fire,Normal,Ground,Poison
Fire,Normal,Ground,Psychic
Fire,Normal,Ground,Rock
Fire,Normal,Ground,Steel
Fire,Normal,Ground,Typeless
Fire,Normal,Ground,Water
Fire,Normal,Ice,Normal
Fire,Normal,Ice,Poison
Fire,Normal,Ice,Psychic
Fire,Normal,Ice,Rock
Fire,Normal,Ice,Steel
Fire,Normal,Ice,Typeless
Fire,Normal,Ice,Water
Fire,Normal,Normal,Poison
Fire,Normal,Normal,Psychic
Fire,Normal,Normal,Rock
Fire,Normal,Normal,Steel
Fire,Normal,Normal,Typeless
Fire,Normal,Normal,Water
Fire,Normal,Poison,Psychic
Fire,Normal,Poison,Rock
Fire,Normal,Poison,Steel
Fire,Normal,Poison,Typeless
Fire,Normal,Poison,Water
Fire,Normal,Psychic,Rock
Fire,Normal,Psychic,Steel
Fire,Normal,Psychic,Typeless
Fire,Normal,Psychic,Water
Fire,Normal,Rock,Steel
Fire,Normal,Rock,Typeless
Fire,Normal,Rock,Water
Fire,Normal,Steel,Typeless
Fire,Normal,Steel,Water
Fire,Normal,Water,Typeless
Fire,Poison,Fire,Psychic
Fire,Poison,Fire,Rock
Fire,Poison,Fire,Steel
Fire,Poison,Fire,Typeless
Fire,Poison,Fire,Water
Fire,Poison,Flying,Ghost
Fire,Poison,Flying,Grass
Fire,Poison,Flying,Ground
Fire,Poison,Flying,Ice
Fire,Poison,Flying,Normal
Fire,Poison,Flying,Poison
Fire,Poison,Flying,Psychic
Fire,Poison,Flying,Rock
Fire,Poison,Flying,Steel
Fire,Poison,Flying,Typeless
Fire,Poison,Flying,Water
Fire,Poison,Ghost,Grass
Fire,Poison,Ghost,Ground
Fire,Poison,Ghost,Ice
Fire,Poison,Ghost,Normal
Fire,Poison,Ghost,Poison
Fire,Poison,Ghost,Psychic
Fire,Poison,Ghost,Rock
Fire,Poison,Ghost,Steel
Fire,Poison,Ghost,Typeless
Fire,Poison,Ghost,Water
Fire,Poison,Grass,Ground
Fire,Poison,Grass,Ice
Fire,Poison,Grass,Normal
Fire,Poison,Grass,Poison
Fire,Poison,Grass,Psychic
Fire,Poison,Grass,Rock
Fire,Poison,Grass,Steel
Fire,Poison,Grass,Typeless
Fire,Poison,Grass,Water
Fire,Poison,Ground,Ice
Fire,Poison,Ground,Normal
Fire,Poison,Ground,Poison
Fire,Poison,Ground,Psychic
Fire,Poison,Ground,Rock
Fire,Poison,Ground,Steel
Fire,Poison,Ground,Typeless
Fire,Poison,Ground,Water
Fire,Poison,Ice,Normal
Fire,Poison,Ice,Poison
Fire,Poison,Ice,Psychic
Fire,Poison,Ice,Rock
Fire,Poison,Ice,Steel
Fire,Poison,Ice,Typeless
Fire,Poison,Ice,Water
Fire,Poison,Normal,Poison
Fire,Poison,Normal,Psychic
Fire,Poison,Normal,Rock
Fire,Poison,Normal,Steel
Fire,Poison,Normal,Typeless
Fire,Poison,Normal,Water
Fire,Poison,Poison,Psychic
Fire,Poison,Poison,Rock
Fire,Poison,Poison,Steel
Fire,Poison,Poison,Typeless
Fire,Poison,Poison,Water
Fire,Poison,Psychic,Rock
Fire,Poison,Psychic,Steel
Fire,Poison,Psychic,Typeless
Fire,Poison,Psychic,Water
Fire,Poison,Rock,Steel
Fire,Poison,Rock,Typeless
Fire,Poison,Rock,Water
Fire,Poison,Steel,Typeless
Fire,Poison,Steel,Water
Fire,Poison,Water,Typeless
Fire,Psychic,Fire,Rock
Fire,Psychic,Fire,Steel
Fire,Psychic,Fire,Typeless
Fire,Psychic,Fire,Water
Fire,Psychic,Flying,Ghost
Fire,Psychic,Flying,Grass
Fire,Psychic,Flying,Ground
Fire,Psychic,Flying,Ice
Fire,Psychic,Flying,Normal
Fire,Psychic,Flying,Poison
Fire,Psychic,Flying,Psychic
Fire,Psychic,Flying,Rock
Fire,Psychic,Flying,Steel
Fire,Psychic,Flying,Typeless
Fire,Psychic,Flying,Water
Fire,Psychic,Ghost,Grass
Fire,Psychic,Ghost,Ground
Fire,Psychic,Ghost,Ice
Fire,Psychic,Ghost,Normal
Fire,Psychic,Ghost,Poison
Fire,Psychic,Ghost,Psychic
Fire,Psychic,Ghost,Rock
Fire,Psychic,Ghost,Steel
Fire,Psychic,Ghost,Typeless
Fire,Psychic,Ghost,Water
Fire,Psychic,Grass,Ground
Fire,Psychic,Grass,Ice
Fire,Psychic,Grass,Normal
Fire,Psychic,Grass,Poison
Fire,Psychic,Grass,Psychic
Fire,Psychic,Grass,Rock
Fire,Psychic,Grass,Steel
Fire,Psychic,Grass,Typeless
Fire,Psychic,Grass,Water
Fire,Psychic,Ground,Ice
Fire,Psychic,Ground,Normal
Fire,Psychic,Ground,Poison
Fire,Psychic,Ground,Psychic
Fire,Psychic,Ground,Rock
Fire,Psychic,Ground,Steel
Fire,Psychic,Ground,Typeless
Fire,Psychic,Ground,Water
Fire,Psychic,Ice,Normal
Fire,Psychic,Ice,Poison
Fire,Psychic,Ice,Psychic
Fire,Psychic,Ice,Rock
Fire,Psychic,Ice,Steel
Fire,Psychic,Ice,Typeless
Fire,Psychic,Ice,Water
Fire,Psychic,Normal,Poison
Fire,Psychic,Normal,Psychic
Fire,Psychic,Normal,Rock
Fire,Psychic,Normal,Steel
Fire,Psychic,Normal,Typeless
Fire,Psychic,Normal,Water
Fire,Psychic,Poison,Psychic
Fire,Psychic,Poison,Rock
Fire,Psychic,Poison,Steel
Fire,Psychic,Poison,Typeless
Fire,Psychic,Poison,Water
Fire,Psychic,Psychic,Rock
Fire,Psychic,Psychic,Steel
Fire,Psychic,Psychic,Typeless
Fire,Psychic,Psychic,Water
Fire,Psychic,Rock,Steel
Fire,Psychic,Rock,Typeless
Fire,Psychic,Rock,Water
Fire,Psychic,Steel,Typeless
Fire,Psychic,Steel,Water
Fire,Psychic,Water,Typeless
Fire,Rock,Fire,Steel
Fire,Rock,Fire,Typeless
Fire,Rock,Fire,Water
Fire,Rock,Flying,Ghost
Fire,Rock,Flying,Grass
Fire,Rock,Flying,Ground
Fire,Rock,Flying,Ice
Fire,Rock,Flying,Normal
Fire,Rock,Flying,Poison
Fire,Rock,Flying,Psychic
Fire,Rock,Flying,Rock
Fire,Rock,Flying,Steel
Fire,Rock,Flying,Typeless
Fire,Rock,Flying,Water
Fire,Rock,Ghost,Grass
Fire,Rock,Ghost,Ground
Fire,Rock,Ghost,Ice
Fire,Rock,Ghost,Normal
Fire,Rock,Ghost,Poison
Fire,Rock,Ghost,Psychic
Fire,Rock,Ghost,Rock
Fire,Rock,Ghost,Steel
Fire,Rock,Ghost,Typeless
Fire,Rock,Ghost,Water
Fire,Rock,Grass,Ground
Fire,Rock,Grass,Ice
Fire,Rock,Grass,Normal
Fire,Rock,Grass,Poison
Fire,Rock,Grass,Psychic
Fire,Rock,Grass,Rock
Fire,Rock,Grass,Steel
Fire,Rock,Grass,Typeless
Fire,Rock,Grass,Water
Fire,Rock,Ground,Ice
Fire,Rock,Ground,Normal
Fire,Rock,Ground,Poison
Fire,Rock,Ground,Psychic
Fire,Rock,Ground,Rock
Fire,Rock,Ground,Steel
Fire,Rock,Ground,Typeless
Fire,Rock,Ground,Water
Fire,Rock,Ice,Normal
Fire,Rock,Ice,Poison
Fire,Rock,Ice,Psychic
Fire,Rock,Ice,Rock
Fire,Rock,Ice,Steel
Fire,Rock,Ice,Typeless
Fire,Rock,Ice,Water
Fire,Rock,Normal,Poison
Fire,Rock,Normal,Psychic
Fire,Rock,Normal,Rock
Fire,Rock,Normal,Steel
Fire,Rock,Normal,Typeless
Fire,Rock,Normal,Water
Fire,Rock,Poison,Psychic
Fire,Rock,Poison,Rock
Fire,Rock,Poison,Steel
Fire,Rock,Poison,Typeless
Fire,Rock,Poison,Water
Fire,Rock,Psychic,Rock
Fire,Rock,Psychic,Steel
Fire,Rock,Psychic,Typeless
Fire,Rock,Psychic,Water
Fire,Rock,Rock,Steel
Fire,Rock,Rock,Typeless
Fire,Rock,Rock,Water
Fire,Rock,Steel,Typeless
Fire,Rock,Steel,Water
Fire,Rock,Water,Typeless
Fire,Steel,Fire,Typeless
Fire,Steel,Fire,Water
Fire,Steel,Flying,Ghost
Fire,Steel,Flying,Grass
Fire,Steel,Flying,Ground
Fire,Steel,Flying,Ice
Fire,Steel,Flying,Normal
Fire,Steel,Flying,Poison
Fire,Steel,Flying,Psychic
Fire,Steel,Flying,Rock
Fire,Steel,Flying,Steel
Fire,Steel,Flying,Typeless
Fire,Steel,Flying,Water
Fire,Steel,Ghost,Grass
Fire,Steel,Ghost,Ground
Fire,Steel,Ghost,Ice
Fire,Steel,Ghost,Normal
Fire,Steel,Ghost,Poison
Fire,Steel,Ghost,Psychic
Fire,Steel,Ghost,Rock
Fire,Steel,Ghost,Steel
Fire,Steel,Ghost,Typeless
Fire,Steel,Ghost,Water
Fire,Steel,Grass,Ground
Fire,Steel,Grass,Ice
Fire,Steel,Grass,Normal
Fire,Steel,Grass,Poison
Fire,Steel,Grass,Psychic
Fire,Steel,Grass,Rock
Fire,Steel,Grass,Steel
Fire,Steel,Grass,Typeless
Fire,Steel,Grass,Water
Fire,Steel,Ground,Ice
Fire,Steel,Ground,Normal
Fire,Steel,Ground,Poison
Fire,Steel,Ground,Psychic
Fire,Steel,Ground,Rock
Fire,Steel,Ground,Steel
Fire,Steel,Ground,Typeless
Fire,Steel,Ground,Water
Fire,Steel,Ice,Normal
Fire,Steel,Ice,Poison
Fire,Steel,Ice,Psychic
Fire,Steel,Ice,Rock
Fire,Steel,Ice,Steel
Fire,Steel,Ice,Typeless
Fire,Steel,Ice,Water
Fire,Steel,Normal,Poison
Fire,Steel,Normal,Psychic
Fire,Steel,Normal,Rock
Fire,Steel,Normal,Steel
Fire,Steel,Normal,Typeless
Fire,Steel,Normal,Water
Fire,Steel,Poison,Psychic
Fire,Steel,Poison,Rock
Fire,Steel,Poison,Steel
Fire,Steel,Poison,Typeless
Fire,Steel,Poison,Water
Fire,Steel,Psychic,Rock
Fire,Steel,Psychic,Steel
Fire,Steel,Psychic,Typeless
Fire,Steel,Psychic,Water
Fire,Steel,Rock,Steel
Fire,Steel,Rock,Typeless
Fire,Steel,Rock,Water
Fire,Steel,Steel,Typeless
Fire,Steel,Steel,Water
Fire,Steel,Water,Typeless
Fire,Typeless,Fire,Water
Fire,Typeless,Flying,Ghost
Fire,Typeless,Flying,Grass
Fire,Typeless,Flying,Ground
Fire,Typeless,Flying,Ice
Fire,Typeless,Flying,Normal
Fire,Typeless,Flying,Poison
Fire,Typeless,Flying,Psychic
Fire,Typeless,Flying,Rock
Fire,Typeless,Flying,Steel
Fire,Typeless,Flying,Typeless
Fire,Typeless,Flying,Water
Fire,Typeless,Ghost,Grass
Fire,Typeless,Ghost,Ground
Fire,Typeless,Ghost,Ice
Fire,Typeless,Ghost,Normal
Fire,Typeless,Ghost,Poison
Fire,Typeless,Ghost,Psychic
Fire,Typeless,Ghost,Rock
Fire,Typeless,Ghost,Steel
Fire,Typeless,Ghost,Typeless
Fire,Typeless,Ghost,Water
Fire,Typeless,Grass,Ground
Fire,Typeless,Grass,Ice
Fire,Typeless,Grass,Normal
Fire,Typeless,Grass,Poison
Fire,Typeless,Grass,Psychic
Fire,Typeless,Grass,Rock
Fire,Typeless,Grass,Steel
Fire,Typeless,Grass,Typeless
Fire,Typeless,Grass,Water
Fire,Typeless,Ground,Ice
Fire,Typeless,Ground,Normal
Fire,Typeless,Ground,Poison
Fire,Typeless,Ground,Psychic
Fire,Typeless,Ground,Rock
Fire,Typeless,Ground,Steel
Fire,Typeless,Ground,Typeless
Fire,Typeless,Ground,Water
Fire,Typeless,Ice,Normal
Fire,Typeless,Ice,Poison
Fire,Typeless,Ice,Psychic
Fire,Typeless,Ice,Rock
Fire,Typeless,Ice,Steel
Fire,Typeless,Ice,Typeless
Fire,Typeless,Ice,Water
Fire,Typeless,Normal,Poison
Fire,Typeless,Normal,Psychic
Fire,Typeless,Normal,Rock
Fire,Typeless,Normal,Steel
Fire,Typeless,Normal,Typeless
Fire,Typeless,Normal,Water
Fire,Typeless,Poison,Psychic
Fire,Typeless,Poison,Rock
Fire,Typeless,Poison,Steel
Fire,Typeless,Poison,Typeless
Fire,Typeless,Poison,Water
Fire,Typeless,Psychic,Rock
Fire,Typeless,Psychic,Steel
Fire,Typeless,Psychic,Typeless
Fire,Typeless,Psychic,Water
Fire,Typeless,Rock,Steel
Fire,Typeless,Rock,Typeless
Fire,Typeless,Rock,Water
Fire,Typeless,Steel,Typeless
Fire,Typeless,Steel,Water
Fire,Typeless,Water,Typeless
Fire,Water,Flying,Ghost
Fire,Water,Flying,Grass
Fire,Water,Flying,Ground
Fire,Water,Flying,Ice
Fire,Water,Flying,Normal
Fire,Water,Flying,Poison
Fire,Water,Flying,Psychic
Fire,Water,Flying,Rock
Fire,Water,Flying,Steel
Fire,Water,Flying,Typeless
Fire,Water,Flying,Water
Fire,Water,Ghost,Grass
Fire,Water,Ghost,Ground
Fire,Water,Ghost,Ice
Fire,Water,Ghost,Normal
Fire,Water,Ghost,Poison
Fire,Water,Ghost,Psychic
Fire,Water,Ghost,Rock
Fire,Water,Ghost,Steel
Fire,Water,Ghost,Typeless
Fire,Water,Ghost,Water
Fire,Water,Grass,Ground
Fire,Water,Grass,Ice
Fire,Water,Grass,Normal
Fire,Water,Grass,Poison
Fire,Water,Grass,Psychic
Fire,Water,Grass,Rock
Fire,Water,Grass,Steel
Fire,Water,Grass,Typeless
Fire,Water,Grass,Water
Fire,Water,Ground,Ice
Fire,Water,Ground,Normal
Fire,Water,Ground,Poison
Fire,Water,Ground,Psychic
Fire,Water,Ground,Rock
Fire,Water,Ground,Steel
Fire,Water,Ground,Typeless
Fire,Water,Ground,Water
Fire,Water,Ice,Normal
Fire,Water,Ice,Poison
Fire,Water,Ice,Psychic
Fire,Water,Ice,Rock
Fire,Water,Ice,Steel
Fire,Water,Ice,Typeless
Fire,Water,Ice,Water
Fire,Water,Normal,Poison
Fire,Water,Normal,Psychic
Fire,Water,Normal,Rock
Fire,Water,Normal,Steel
Fire,Water,Normal,Typeless
Fire,Water,Normal,Water
Fire,Water,Poison,Psychic
Fire,Water,Poison,Rock
Fire,Water,Poison,Steel
Fire,Water,Poison,Typeless
Fire,Water,Poison,Water
Fire,Water,Psychic,Rock
Fire,Water,Psychic,Steel
Fire,Water,Psychic,Typeless
Fire,Water,Psychic,Water
Fire,Water,Rock,Steel
Fire,Water,Rock,Typeless
Fire,Water,Rock,Water
Fire,Water,Steel,Typeless
Fire,Water,Steel,Water
Fire,Water,Water,Typeless
Flying,Ghost,Flying,Grass
Flying,Ghost,Flying,Ground
Flying,Ghost,Flying,Ice
Flying,Ghost,Flying,Normal
Flying,Ghost,Flying,Poison
Flying,Ghost,Flying,Psychic
Flying,Ghost,Flying,Rock
Flying,Ghost,Flying,Steel
Flying,Ghost,Flying,Typeless
Flying,Ghost,Flying,Water
Flying,Ghost,Ghost,Grass
Flying,Ghost,Ghost,Ground
Flying,Ghost,Ghost,Ice
Flying,Ghost,Ghost,Normal
Flying,Ghost,Ghost,Poison
Flying,Ghost,Ghost,Psychic
Flying,Ghost,Ghost,Rock
Flying,Ghost,Ghost,Steel
Flying,Ghost,Ghost,Typeless
Flying,Ghost,Ghost,Water
Flying,Ghost,Grass,Ground
Flying,Ghost,Grass,Ice
Flying,Ghost,Grass,Normal
Flying,Ghost,Grass,Poison
Flying,Ghost,Grass,Psychic
Flying,Ghost,Grass,Rock
Flying,Ghost,Grass,Steel
Flying,Ghost,Grass,Typeless
Flying,Ghost,Grass,Water
Flying,Ghost,Ground,Ice
Flying,Ghost,Ground,Normal
Flying,Ghost,Ground,Poison
Flying,Ghost,Ground,Psychic
Flying,Ghost,Ground,Rock
Flying,Ghost,Ground,Steel
Flying,Ghost,Ground,Typeless
Flying,Ghost,Ground,Water
Flying,Ghost,Ice,Normal
Flying,Ghost,Ice,Poison
Flying,Ghost,Ice,Psychic
Flying,Ghost,Ice,Rock
Flying,Ghost,Ice,Steel
Flying,Ghost,Ice,Typeless
Flying,Ghost,Ice,Water
Flying,Ghost,Normal,Poison
Flying,Ghost,Normal,Psychic
Flying,Ghost,Normal,Rock
Flying,Ghost,Normal,Steel
Flying,Ghost,Normal,Typeless
Flying,Ghost,Normal,Water
Flying,Ghost,Poison,Psychic
Flying,Ghost,Poison,Rock
Flying,Ghost,Poison,Steel
Flying,Ghost,Poison,Typeless
Flying,Ghost,Poison,Water
Flying,Ghost,Psychic,Rock
Flying,Ghost,Psychic,Steel
Flying,Ghost,Psychic,Typeless
Flying,Ghost,Psychic,Water
Flying,Ghost,Rock,Steel
Flying,Ghost,Rock,Typeless
Flying,Ghost,Rock,Water
Flying,Ghost,Steel,Typeless
Flying,Ghost,Steel,Water
Flying,Ghost,Water,Typeless
Flying,Grass,Flying,Ground
Flying,Grass,Flying,Ice
Flying,Grass,Flying,Normal
Flying,Grass,Flying,Poison
Flying,Grass,Flying,Psychic
Flying,Grass,Flying,Rock
Flying,Grass,Flying,Steel
Flying,Grass,Flying,Typeless
Flying,Grass,Flying,Water
Flying,Grass,Ghost,Grass
Flying,Grass,Ghost,Ground
Flying,Grass,Ghost,Ice
Flying,Grass,Ghost,Normal
Flying,Grass,Ghost,Poison
Flying,Grass,Ghost,Psychic
Flying,Grass,Ghost,Rock
Flying,Grass,Ghost,Steel
Flying,Grass,Ghost,Typeless
Flying,Grass,Ghost,Water
Flying,Grass,Grass,Ground
Flying,Grass,Grass,Ice
Flying,Grass,Grass,Normal
Flying,Grass,Grass,Poison
Flying,Grass,Grass,Psychic
Flying,Grass,Grass,Rock
Flying,Grass,Grass,Steel
Flying,Grass,Grass,Typeless
Flying,Grass,Grass,Water
Flying,Grass,Ground,Ice
Flying,Grass,Ground,Normal
Flying,Grass,Ground,Poison
Flying,Grass,Ground,Psychic
Flying,Grass,Ground,Rock
Flying,Grass,Ground,Steel
Flying,Grass,Ground,Typeless
Flying,Grass,Ground,Water
Flying,Grass,Ice,Normal
Flying,Grass,Ice,Poison
Flying,Grass,Ice,Psychic
Flying,Grass,Ice,Rock
Flying,Grass,Ice,Steel
Flying,Grass,Ice,Typeless
Flying,Grass,Ice,Water
Flying,Grass,Normal,Poison
Flying,Grass,Normal,Psychic
Flying,Grass,Normal,Rock
Flying,Grass,Normal,Steel
Flying,Grass,Normal,Typeless
Flying,Grass,Normal,Water
Flying,Grass,Poison,Psychic
Flying,Grass,Poison,Rock
Flying,Grass,Poison,Steel
Flying,Grass,Poison,Typeless
Flying,Grass,Poison,Water
Flying,Grass,Psychic,Rock
Flying,Grass,Psychic,Steel
Flying,Grass,Psychic,Typeless
Flying,Grass,Psychic,Water
Flying,Grass,Rock,Steel
Flying,Grass,Rock,Typeless
Flying,Grass,Rock,Water
Flying,Grass,Steel,Typeless
Flying,Grass,Steel,Water
Flying,Grass,Water,Typeless
Flying,Ground,Flying,Ice
Flying,Ground,Flying,Normal
Flying,Ground,Flying,Poison
Flying,Ground,Flying,Psychic
Flying,Ground,Flying,Rock
Flying,Ground,Flying,Steel
Flying,Ground,Flying,Typeless
Flying,Ground,Flying,Water
Flying,Ground,Ghost,Grass
Flying,Ground,Ghost,Ground
Flying,Ground,Ghost,Ice
Flying,Ground,Ghost,Normal
Flying,Ground,Ghost,Poison
Flying,Ground,Ghost,Psychic
Flying,Ground,Ghost,Rock
Flying,Ground,Ghost,Steel
Flying,Ground,Ghost,Typeless
Flying,Ground,Ghost,Water
Flying,Ground,Grass,Ground
Flying,Ground,Grass,Ice
Flying,Ground,Grass,Normal
Flying,Ground,Grass,Poison
Flying,Ground,Grass,Psychic
Flying,Ground,Grass,Rock
Flying,Ground,Grass,Steel
Flying,Ground,Grass,Typeless
Flying,Ground,Grass,Water
Flying,Ground,Ground,Ice
Flying,Ground,Ground,Normal
Flying,Ground,Ground,Poison
Flying,Ground,Ground,Psychic
Flying,Ground,Ground,Rock
Flying,Ground,Ground,Steel
Flying,Ground,Ground,Typeless
Flying,Ground,Ground,Water
Flying,Ground,Ice,Normal
Flying,Ground,Ice,Poison
Flying,Ground,Ice,Psychic
Flying,Ground,Ice,Rock
Flying,Ground,Ice,Steel
Flying,Ground,Ice,Typeless
Flying,Ground,Ice,Water
Flying,Ground,Normal,Poison
Flying,Ground,Normal,Psychic
Flying,Ground,Normal,Rock
Flying,Ground,Normal,Steel
Flying,Ground,Normal,Typeless
Flying,Ground,Normal,Water
Flying,Ground,Poison,Psychic
Flying,Ground,Poison,Rock
Flying,Ground,Poison,Steel
Flying,Ground,Poison,Typeless
Flying,Ground,Poison,Water
Flying,Ground,Psychic,Rock
Flying,Ground,Psychic,Steel
Flying,Ground,Psychic,Typeless
Flying,Ground,Psychic,Water
Flying,Ground,Rock,Steel
Flying,Ground,Rock,Typeless
Flying,Ground,Rock,Water
Flying,Ground,Steel,Typeless
Flying,Ground,Steel,Water
Flying,Ground,Water,Typeless
Flying,Ice,Flying,Normal
Flying,Ice,Flying,Poison
Flying,Ice,Flying,Psychic
Flying,Ice,Flying,Rock
Flying,Ice,Flying,Steel
Flying,Ice,Flying,Typeless
Flying,Ice,Flying,Water
Flying,Ice,Ghost,Grass
Flying,Ice,Ghost,Ground
Flying,Ice,Ghost,Ice
Flying,Ice,Ghost,Normal
Flying,Ice,Ghost,Poison
Flying,Ice,Ghost,Psychic
Flying,Ice,Ghost,Rock
Flying,Ice,Ghost,Steel
Flying,Ice,Ghost,Typeless
Flying,Ice,Ghost,Water
Flying,Ice,Grass,Ground
Flying,Ice,Grass,Ice
Flying,Ice,Grass,Normal
Flying,Ice,Grass,Poison
Flying,Ice,Grass,Psychic
Flying,Ice,Grass,Rock
Flying,Ice,Grass,Steel
Flying,Ice,Grass,Typeless
Flying,Ice,Grass,Water
Flying,Ice,Ground,Ice
Flying,Ice,Ground,Normal
Flying,Ice,Ground,Poison
Flying,Ice,Ground,Psychic
Flying,Ice,Ground,Rock
Flying,Ice,Ground,Steel
Flying,Ice,Ground,Typeless
Flying,Ice,Ground,Water
Flying,Ice,Ice,Normal
Flying,Ice,Ice,Poison
Flying,Ice,Ice,Psychic
Flying,Ice,Ice,Rock
Flying,Ice,Ice,Steel
Flying,Ice,Ice,Typeless
